strategy,events_raw,events_kept,events_purged,family,symbol,source_file,horizon_ms,meta_symbol,meta_direction,meta_ret_threshold,meta_oi_threshold,meta_entry_delay_min,meta_exit_hold_h,meta_n_events,meta_mean_net_bp,meta_median_net_bp,meta_win_rate,meta_std_bp,meta_t_stat,meta_null_percentile,meta_edge_vs_null_bp,meta_exploratory_uncorrected_flag,meta_inference_scope,meta_year_breakdown
btc_short_ret3_oi-2_entry30_exit24h,29,29,0,liq_reversion,BTCUSDT,events_btc_short_ret3_oi-2_entry30_exit24h.csv,86400000,BTCUSDT,short,0.03,-0.02,30.0,24.0,29.0,-77.49296044273405,-39.62164466926254,0.4137931034482758,312.46069066078064,-1.335567563696926,11.5,-50.36898319811023,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 16, ""mean_bp"": 38.69592363762038}, ""2024"": {""n"": 7, ""mean_bp"": -239.07966296838455}, ""2025"": {""n"": 4, ""mean_bp"": 20.831422012932546}, ""2026"": {""n"": 2, ""mean_bp"": -638.0993391571259}}"
btc_short_ret3_oi-2_entry30_exit72h,29,26,3,liq_reversion,BTCUSDT,events_btc_short_ret3_oi-2_entry30_exit72h.csv,259200000,BTCUSDT,short,0.03,-0.02,30.0,72.0,29.0,-220.8842670058945,-185.71563104264376,0.3103448275862069,420.7682916797137,-2.826967251694153,2.0,-162.6258696087381,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 16, ""mean_bp"": -85.8781709970205}, ""2024"": {""n"": 7, ""mean_bp"": -584.4764625805044}, ""2025"": {""n"": 4, ""mean_bp"": 9.450979816692616}, ""2026"": {""n"": 2, ""mean_bp"": -489.03084421092524}}"
btc_short_ret3_oi-2_entry60_exit4h,29,29,0,liq_reversion,BTCUSDT,events_btc_short_ret3_oi-2_entry60_exit4h.csv,14400000,BTCUSDT,short,0.03,-0.02,60.0,4.0,29.0,-70.81228114255157,-59.428884888638606,0.3103448275862069,145.54867404141166,-2.619988171196152,0.5,-55.47209471908767,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 16, ""mean_bp"": -76.31155759417801}, ""2024"": {""n"": 7, ""mean_bp"": -44.0097494789507}, ""2025"": {""n"": 4, ""mean_bp"": -124.21861194572492}, ""2026"": {""n"": 2, ""mean_bp"": -13.814268745796369}}"
btc_short_ret3_oi-2_entry60_exit24h,29,29,0,liq_reversion,BTCUSDT,events_btc_short_ret3_oi-2_entry60_exit24h.csv,86400000,BTCUSDT,short,0.03,-0.02,60.0,24.0,29.0,-86.96342761649144,-64.02184359982564,0.3793103448275862,286.12693882457324,-1.6367294594209625,6.0,-64.0405714080513,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 16, ""mean_bp"": 7.808711978697502}, ""2024"": {""n"": 7, ""mean_bp"": -268.6251080565517}, ""2025"": {""n"": 4, ""mean_bp"": 76.6925540357792}, ""2026"": {""n"": 2, ""mean_bp"": -536.6366261423332}}"
btc_short_ret3_oi-2_entry60_exit72h,29,26,3,liq_reversion,BTCUSDT,events_btc_short_ret3_oi-2_entry60_exit72h.csv,259200000,BTCUSDT,short,0.03,-0.02,60.0,72.0,29.0,-223.11778247398811,-193.28817270046693,0.3103448275862069,433.9187033687169,-2.7690118464514097,2.5,-174.3999081948775,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 16, ""mean_bp"": -102.72469591760586}, ""2024"": {""n"": 7, ""mean_bp"": -627.425317849893}, ""2025"": {""n"": 4, ""mean_bp"": 73.34202317981692}, ""2026"": {""n"": 2, ""mean_bp"": -364.10571241698983}}"
btc_short_ret3_oinone_entry0_exit4h,281,281,0,liq_reversion,BTCUSDT,events_btc_short_ret3_oinone_entry0_exit4h.csv,14400000,BTCUSDT,short,0.03,,0.0,4.0,281.0,-20.526458620826197,-9.866966633236704,0.4875444839857651,263.1762455558539,-1.3074361866174806,20.5,-5.102755671283713,False,exploratory_uncorrected,"{""2021"": {""n"": 128, ""mean_bp"": -33.62446634397508}, ""2022"": {""n"": 61, ""mean_bp"": 24.75196056695782}, ""2023"": {""n"": 26, ""mean_bp"": -33.68993659005663}, ""2024"": {""n"": 35, ""mean_bp"": -0.6939708672630479}, ""2025"": {""n"": 19, ""mean_bp"": -105.97481704804439}, ""2026"": {""n"": 12, ""mean_bp"": -5.01032661660458}}"
btc_short_ret3_oinone_entry0_exit24h,281,223,58,liq_reversion,BTCUSDT,events_btc_short_ret3_oinone_entry0_exit24h.csv,86400000,BTCUSDT,short,0.03,,0.0,24.0,281.0,-45.38291370460624,-45.38930805294038,0.4555160142348754,484.33351600352734,-1.570728095096612,14.499999999999998,-21.958122469632816,False,exploratory_uncorrected,"{""2021"": {""n"": 128, ""mean_bp"": -55.1925336769942}, ""2022"": {""n"": 61, ""mean_bp"": 10.672090081104141}, ""2023"": {""n"": 26, ""mean_bp"": -74.3817684517511}, ""2024"": {""n"": 35, ""mean_bp"": -80.60484900086108}, ""2025"": {""n"": 19, ""mean_bp"": -64.23361350760545}, ""2026"": {""n"": 12, ""mean_bp"": -30.28479865552369}}"
btc_short_ret3_oinone_entry0_exit72h,281,157,124,liq_reversion,BTCUSDT,events_btc_short_ret3_oinone_entry0_exit72h.csv,259200000,BTCUSDT,short,0.03,,0.0,72.0,281.0,-76.23420890956446,-49.294331681816615,0.4733096085409252,729.6231190994824,-1.751477131099769,11.5,-37.65342522283908,False,exploratory_uncorrected,"{""2021"": {""n"": 128, ""mean_bp"": -145.94675243506765}, ""2022"": {""n"": 61, ""mean_bp"": 164.20770739952493}, ""2023"": {""n"": 26, ""mean_bp"": -215.66788700252306}, ""2024"": {""n"": 35, ""mean_bp"": -193.65372798070945}, ""2025"": {""n"": 19, ""mean_bp"": -64.24744537862409}, ""2026"": {""n"": 12, ""mean_bp"": 70.72070502619333}}"
btc_short_ret3_oinone_entry30_exit4h,281,281,0,liq_reversion,BTCUSDT,events_btc_short_ret3_oinone_entry30_exit4h.csv,14400000,BTCUSDT,short,0.03,,30.0,4.0,281.0,-10.652784391355253,-6.843288670761881,0.4768683274021352,237.1110950598891,-0.7531204159843725,73.0,4.3294661767476565,False,exploratory_uncorrected,"{""2021"": {""n"": 128, ""mean_bp"": -14.639069192115171}, ""2022"": {""n"": 61, ""mean_bp"": 45.03911928568107}, ""2023"": {""n"": 26, ""mean_bp"": -57.085042818557994}, ""2024"": {""n"": 35, ""mean_bp"": -22.534976035362416}, ""2025"": {""n"": 19, ""mean_bp"": -85.72213671547085}, ""2026"": {""n"": 12, ""mean_bp"": 2.8865031922924005}}"
btc_short_ret3_oinone_entry30_exit24h,281,223,58,liq_reversion,BTCUSDT,events_btc_short_ret3_oinone_entry30_exit24h.csv,86400000,BTCUSDT,short,0.03,,30.0,24.0,281.0,-36.81005178419146,-35.85239985740939,0.4590747330960854,470.0988703048598,-1.3125938975587297,23.5,-14.06382168897959,False,exploratory_uncorrected,"{""2021"": {""n"": 128, ""mean_bp"": -37.53639721196642}, ""2022"": {""n"": 61, ""mean_bp"": 13.93731624255843}, ""2023"": {""n"": 26, ""mean_bp"": -87.87293660500367}, ""2024"": {""n"": 35, ""mean_bp"": -78.99248516503144}, ""2025"": {""n"": 19, ""mean_bp"": -41.26398074197407}, ""2026"": {""n"": 12, ""mean_bp"": -46.30775270153834}}"
btc_short_ret3_oinone_entry30_exit72h,281,157,124,liq_reversion,BTCUSDT,events_btc_short_ret3_oinone_entry30_exit72h.csv,259200000,BTCUSDT,short,0.03,,30.0,72.0,281.0,-75.21255201433888,-59.37861915367536,0.4590747330960854,706.6278165775653,-1.7842378795660536,9.5,-38.55682380075715,False,exploratory_uncorrected,"{""2021"": {""n"": 128, ""mean_bp"": -131.00994895251256}, ""2022"": {""n"": 61, ""mean_bp"": 146.85832007918083}, ""2023"": {""n"": 26, ""mean_bp"": -229.3770111473023}, ""2024"": {""n"": 35, ""mean_bp"": -201.98518349190783}, ""2025"": {""n"": 19, ""mean_bp"": -61.04679189545849}, ""2026"": {""n"": 12, ""mean_bp"": 72.44679859355816}}"
btc_short_ret3_oinone_entry60_exit4h,281,281,0,liq_reversion,BTCUSDT,events_btc_short_ret3_oinone_entry60_exit4h.csv,14400000,BTCUSDT,short,0.03,,60.0,4.0,281.0,2.1912744859415785,-5.578524568216491,0.4839857651245551,237.91412565693705,0.154393749346336,97.0,17.209243763284206,True,exploratory_uncorrected,"{""2021"": {""n"": 128, ""mean_bp"": 6.382159772091901}, ""2022"": {""n"": 61, ""mean_bp"": 72.64012279029413}, ""2023"": {""n"": 26, ""mean_bp"": -74.2265826294666}, ""2024"": {""n"": 35, ""mean_bp"": -38.76870876035624}, ""2025"": {""n"": 19, ""mean_bp"": -65.03178648366963}, ""2026"": {""n"": 12, ""mean_bp"": -9.151326026483117}}"
btc_short_ret3_oinone_entry60_exit24h,281,223,58,liq_reversion,BTCUSDT,events_btc_short_ret3_oinone_entry60_exit24h.csv,86400000,BTCUSDT,short,0.03,,60.0,24.0,281.0,-27.58348520909727,-43.4035722990138,0.4590747330960854,458.6047925912253,-1.0082395048656358,45.0,-3.5213720704938254,False,exploratory_uncorrected,"{""2021"": {""n"": 128, ""mean_bp"": -25.492696723671692}, ""2022"": {""n"": 61, ""mean_bp"": 32.243600898104816}, ""2023"": {""n"": 26, ""mean_bp"": -74.16138974375085}, ""2024"": {""n"": 35, ""mean_bp"": -98.29440150313832}, ""2025"": {""n"": 19, ""mean_bp"": -29.804287869828755}, ""2026"": {""n"": 12, ""mean_bp"": -43.33101353638657}}"
btc_short_ret3_oinone_entry60_exit72h,281,157,124,liq_reversion,BTCUSDT,events_btc_short_ret3_oinone_entry60_exit72h.csv,259200000,BTCUSDT,short,0.03,,60.0,72.0,281.0,-63.64127097339408,-63.146065254082046,0.4661921708185053,696.3971922215846,-1.5319161434918829,20.5,-23.06916024255692,False,exploratory_uncorrected,"{""2021"": {""n"": 128, ""mean_bp"": -112.90262510759501}, ""2022"": {""n"": 61, ""mean_bp"": 167.28981834152893}, ""2023"": {""n"": 26, ""mean_bp"": -216.64646584312402}, ""2024"": {""n"": 35, ""mean_bp"": -223.3810950458454}, ""2025"": {""n"": 19, ""mean_bp"": -57.13569660383314}, ""2026"": {""n"": 12, ""mean_bp"": 75.03205211781747}}"
btc_short_ret5_oi-1_entry0_exit4h,10,10,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-1_entry0_exit4h.csv,14400000,BTCUSDT,short,0.05,-0.01,0.0,4.0,10.0,42.82517941777244,-35.23591538812864,0.4,288.14234204951623,0.4699937787770606,96.5,59.28919753170524,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -46.27930948134938}, ""2024"": {""n"": 3, ""mean_bp"": 219.61060793266643}, ""2025"": {""n"": 1, ""mean_bp"": 98.22849049589811}, ""2026"": {""n"": 1, ""mean_bp"": -97.41197270942624}}"
btc_short_ret5_oi-1_entry0_exit24h,10,10,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-1_entry0_exit24h.csv,86400000,BTCUSDT,short,0.05,-0.01,0.0,24.0,10.0,-149.2392886029007,-36.96941606422965,0.5,467.3070484241823,-1.0099057353399692,5.5,-129.93336950197806,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -78.93405409902732}, ""2024"": {""n"": 3, ""mean_bp"": -154.14606775640922}, ""2025"": {""n"": 1, ""mean_bp"": 204.5762434095573}, ""2026"": {""n"": 1, ""mean_bp"": -839.8606556741998}}"
btc_short_ret5_oi-1_entry0_exit72h,10,10,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-1_entry0_exit72h.csv,259200000,BTCUSDT,short,0.05,-0.01,0.0,72.0,10.0,-230.7257896674073,-210.15828294465956,0.3,439.4174426790767,-1.6604234138762195,10.0,-169.67577936587267,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -67.67341184161977}, ""2024"": {""n"": 3, ""mean_bp"": -272.7560367159917}, ""2025"": {""n"": 1, ""mean_bp"": -230.89855551071835}, ""2026"": {""n"": 1, ""mean_bp"": -919.7241718072806}}"
btc_short_ret5_oi-1_entry30_exit4h,10,10,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-1_entry30_exit4h.csv,14400000,BTCUSDT,short,0.05,-0.01,30.0,4.0,10.0,-43.399831293338906,11.462089408115894,0.5,205.0173669779181,-0.6694180057867205,16.0,-25.439587035220104,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -87.12189400679881}, ""2024"": {""n"": 3, ""mean_bp"": 62.99622681748064}, ""2025"": {""n"": 1, ""mean_bp"": 52.5104266477734}, ""2026"": {""n"": 1, ""mean_bp"": -239.88794999961027}}"
btc_short_ret5_oi-1_entry30_exit24h,10,10,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-1_entry30_exit24h.csv,86400000,BTCUSDT,short,0.05,-0.01,30.0,24.0,10.0,-237.38459590394723,-144.61772630965973,0.3,417.09858821224026,-1.7997567618549926,0.5,-211.6968024456122,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -157.23348775246637}, ""2024"": {""n"": 3, ""mean_bp"": -291.6291228682822}, ""2025"": {""n"": 1, ""mean_bp"": 218.56672579876735}, ""2026"": {""n"": 1, ""mean_bp"": -931.3578774710611}}"
btc_short_ret5_oi-1_entry30_exit72h,10,10,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-1_entry30_exit72h.csv,259200000,BTCUSDT,short,0.05,-0.01,30.0,72.0,10.0,-311.0005773104673,-220.35675429499625,0.1,365.2311203214702,-2.6927337874788053,4.0,-241.50284212108957,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -134.3545015794487}, ""2024"": {""n"": 3, ""mean_bp"": -440.0099749308136}, ""2025"": {""n"": 1, ""mean_bp"": -159.65308738130335}, ""2026"": {""n"": 1, ""mean_bp"": -958.5502530336847}}"
btc_short_ret5_oi-1_entry60_exit4h,10,10,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-1_entry60_exit4h.csv,14400000,BTCUSDT,short,0.05,-0.01,60.0,4.0,10.0,-60.96911027795903,-86.17660952145155,0.3,252.80305534136755,-0.7626539763611119,7.5,-47.52529924947984,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -137.88665870514015}, ""2024"": {""n"": 3, ""mean_bp"": 86.07445713045347}, ""2025"": {""n"": 1, ""mean_bp"": 35.41520467836247}, ""2026"": {""n"": 1, ""mean_bp"": -213.89638532361244}}"
btc_short_ret5_oi-1_entry60_exit24h,10,10,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-1_entry60_exit24h.csv,86400000,BTCUSDT,short,0.05,-0.01,60.0,24.0,10.0,-248.5731606250797,-191.29353601826256,0.3,368.876822084597,-2.1309480718250824,1.0,-221.38316141848696,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -189.78736159698315}, ""2024"": {""n"": 3, ""mean_bp"": -288.7951588031021}, ""2025"": {""n"": 1, ""mean_bp"": 166.6663122452601}, ""2026"": {""n"": 1, ""mean_bp"": -837.0756341018352}}"
btc_short_ret5_oi-1_entry60_exit72h,10,10,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-1_entry60_exit72h.csv,259200000,BTCUSDT,short,0.05,-0.01,60.0,72.0,10.0,-329.6225137644778,-286.15133794081135,0.1,309.62666473514486,-3.366499175571932,2.5,-269.17765632456843,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -169.33418801605927}, ""2024"": {""n"": 3, ""mean_bp"": -459.39339211119005}, ""2025"": {""n"": 1, ""mean_bp"": -232.37674995569768}, ""2026"": {""n"": 1, ""mean_bp"": -838.9972712752141}}"
btc_short_ret5_oi-2_entry0_exit4h,8,8,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-2_entry0_exit4h.csv,14400000,BTCUSDT,short,0.05,-0.02,0.0,4.0,8.0,-21.49481099705421,-72.73078656886244,0.25,282.3899860667893,-0.2152927138534635,41.0,-7.067936014466767,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -148.68789405151617}, ""2024"": {""n"": 3, ""mean_bp"": 91.09622546388097}, ""2025"": {""n"": 1, ""mean_bp"": 98.22849049589811}, ""2026"": {""n"": 1, ""mean_bp"": -97.41197270942624}}"
btc_short_ret5_oi-2_entry0_exit24h,8,8,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-2_entry0_exit24h.csv,86400000,BTCUSDT,short,0.05,-0.02,0.0,24.0,8.0,-114.29730975942728,-36.96941606422965,0.5,388.61837990732647,-0.8318742188317864,14.499999999999998,-90.86241547123916,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": 19.282962668269942}, ""2024"": {""n"": 3, ""mean_bp"": -112.31431793852856}, ""2025"": {""n"": 1, ""mean_bp"": 204.5762434095573}, ""2026"": {""n"": 1, ""mean_bp"": -839.8606556741998}}"
btc_short_ret5_oi-2_entry0_exit72h,8,8,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-2_entry0_exit72h.csv,259200000,BTCUSDT,short,0.05,-0.02,0.0,72.0,8.0,-256.6125999572596,-210.15828294465956,0.25,415.3954093335994,-1.7472750588051549,10.0,-207.45550982268216,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -82.86102100417698}, ""2024"": {""n"": 3, ""mean_bp"": -217.89833644251544}, ""2025"": {""n"": 1, ""mean_bp"": -230.89855551071835}, ""2026"": {""n"": 1, ""mean_bp"": -919.7241718072806}}"
btc_short_ret5_oi-2_entry30_exit4h,8,8,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-2_entry30_exit4h.csv,14400000,BTCUSDT,short,0.05,-0.02,30.0,4.0,8.0,-75.91955555446522,-4.323714755849906,0.5,212.27360053889112,-1.0115856596571131,5.0,-56.9925909143644,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -102.98259414379902}, ""2024"": {""n"": 3, ""mean_bp"": -37.01037955082926}, ""2025"": {""n"": 1, ""mean_bp"": 52.5104266477734}, ""2026"": {""n"": 1, ""mean_bp"": -239.88794999961027}}"
btc_short_ret5_oi-2_entry30_exit24h,8,8,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-2_entry30_exit24h.csv,86400000,BTCUSDT,short,0.05,-0.02,30.0,24.0,8.0,-176.3624719317744,-106.75421612622624,0.375,414.4161243418599,-1.2036896493622582,3.0,-149.10898207769537,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": 13.470766032290726}, ""2024"": {""n"": 3, ""mean_bp"": -246.1736406262579}, ""2025"": {""n"": 1, ""mean_bp"": 218.56672579876735}, ""2026"": {""n"": 1, ""mean_bp"": -931.3578774710611}}"
btc_short_ret5_oi-2_entry30_exit72h,8,8,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-2_entry30_exit72h.csv,259200000,BTCUSDT,short,0.05,-0.02,30.0,72.0,8.0,-336.4564453571509,-214.7407734513056,0.125,418.4431719644656,-2.2742455848333547,3.5000000000000004,-286.6804700972694,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -71.20579521101092}, ""2024"": {""n"": 3, ""mean_bp"": -453.2769456030621}, ""2025"": {""n"": 1, ""mean_bp"": -159.65308738130335}, ""2026"": {""n"": 1, ""mean_bp"": -958.5502530336847}}"
btc_short_ret5_oi-2_entry60_exit4h,8,8,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-2_entry60_exit4h.csv,14400000,BTCUSDT,short,0.05,-0.02,60.0,4.0,8.0,-99.35715344594838,-79.36114577640362,0.375,196.13249663598057,-1.4328297077952752,1.0,-80.37100955994582,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -158.78344866344767}, ""2024"": {""n"": 3, ""mean_bp"": -46.67523364399801}, ""2025"": {""n"": 1, ""mean_bp"": 35.41520467836247}, ""2026"": {""n"": 1, ""mean_bp"": -213.89638532361244}}"
btc_short_ret5_oi-2_entry60_exit24h,8,8,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-2_entry60_exit24h.csv,86400000,BTCUSDT,short,0.05,-0.02,60.0,24.0,8.0,-194.1045341340936,-191.29353601826256,0.375,345.9444486783841,-1.586990430048769,2.5,-163.7810002061978,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -21.246078352157372}, ""2024"": {""n"": 3, ""mean_bp"": -272.89623871990045}, ""2025"": {""n"": 1, ""mean_bp"": 166.6663122452601}, ""2026"": {""n"": 1, ""mean_bp"": -837.0756341018352}}"
btc_short_ret5_oi-2_entry60_exit72h,8,8,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oi-2_entry60_exit72h.csv,259200000,BTCUSDT,short,0.05,-0.02,60.0,72.0,8.0,-369.5097644349182,-286.15133794081135,0.125,371.2773211598625,-2.814961703885735,1.5,-330.3079448758018,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -120.43976278291537}, ""2024"": {""n"": 3, ""mean_bp"": -507.79493529989605}, ""2025"": {""n"": 1, ""mean_bp"": -232.37674995569768}, ""2026"": {""n"": 1, ""mean_bp"": -838.9972712752141}}"
btc_short_ret5_oinone_entry0_exit4h,64,64,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oinone_entry0_exit4h.csv,14400000,BTCUSDT,short,0.05,,0.0,4.0,64.0,-49.72208672795424,-25.812316422082915,0.4375,354.6613153493294,-1.1215677510016486,3.5000000000000004,-34.51528845704139,True,exploratory_uncorrected,"{""2021"": {""n"": 29, ""mean_bp"": -210.95333667483277}, ""2022"": {""n"": 17, ""mean_bp"": 121.36075138391209}, ""2023"": {""n"": 7, ""mean_bp"": -38.4050457543624}, ""2024"": {""n"": 6, ""mean_bp"": 193.51645750767213}, ""2025"": {""n"": 4, ""mean_bp"": 19.362246849625578}, ""2026"": {""n"": 1, ""mean_bp"": -97.41197270942624}}"
btc_short_ret5_oinone_entry0_exit24h,64,54,10,liq_reversion,BTCUSDT,events_btc_short_ret5_oinone_entry0_exit24h.csv,86400000,BTCUSDT,short,0.05,,0.0,24.0,64.0,-100.10580652683625,-23.2772396701768,0.46875,601.9957818052333,-1.3303190427898908,2.0,-76.55964459978128,True,exploratory_uncorrected,"{""2021"": {""n"": 29, ""mean_bp"": -308.91919620084457}, ""2022"": {""n"": 17, ""mean_bp"": 122.8024490429589}, ""2023"": {""n"": 7, ""mean_bp"": 21.140670669652845}, ""2024"": {""n"": 6, ""mean_bp"": 3.413493147142958}, ""2025"": {""n"": 4, ""mean_bp"": 283.9096101201109}, ""2026"": {""n"": 1, ""mean_bp"": -839.8606556741998}}"
btc_short_ret5_oinone_entry0_exit72h,64,49,15,liq_reversion,BTCUSDT,events_btc_short_ret5_oinone_entry0_exit72h.csv,259200000,BTCUSDT,short,0.05,,0.0,72.0,64.0,-106.25125813504464,-48.68667264458381,0.46875,800.0947559285004,-1.0623867470471429,15.0,-67.23267380784962,False,exploratory_uncorrected,"{""2021"": {""n"": 29, ""mean_bp"": -371.093572120742}, ""2022"": {""n"": 17, ""mean_bp"": 326.66766325872925}, ""2023"": {""n"": 7, ""mean_bp"": 1.2891265375216514}, ""2024"": {""n"": 6, ""mean_bp"": -87.87797009358987}, ""2025"": {""n"": 4, ""mean_bp"": -38.43727448339123}, ""2026"": {""n"": 1, ""mean_bp"": -919.7241718072806}}"
btc_short_ret5_oinone_entry30_exit4h,64,64,0,liq_reversion,BTCUSDT,events_btc_short_ret5_oinone_entry30_exit4h.csv,14400000,BTCUSDT,short,0.05,,30.0,4.0,64.0,-59.68231871568428,-31.108082901067245,0.421875,283.1577392309276,-1.686192830265839,0.5,-43.50468036502672,True,exploratory_uncorrected,"{""2021"": {""n"": 29, ""mean_bp"": -165.26837667710603}, ""2022"": {""n"": 17, ""mean_bp"": 92.30649816910035}, ""2023"": {""n"": 7, ""mean_bp"": -77.96239083214279}, ""2024"": {""n"": 6, ""mean_bp"": 67.87427630588736}, ""2025"": {""n"": 4, ""mean_bp"": -54.429228763284314}, ""2026"": {""n"": 1, ""mean_bp"": -239.88794999961027}}"
