strategy,family,symbol,fold_year,fold_type,horizon_ms,train_events,train_months,test_events,test_months,train_eligible,test_eligible,train_mean_bp,train_ci_low_bp,train_ci_high_bp,train_p_positive,train_p_two_sided,test_mean_bp,test_ci_low_bp,test_ci_high_bp,test_p_positive,test_p_two_sided,train_bh_q,train_by_q,train_family_bh_q,train_family_by_q,test_bh_q,test_by_q,test_family_bh_q,test_family_by_q,primary_selection,oos_positive,oos_survives_selection,oos_fdr_significant,selected_oos_fdr_significant,monitoring_only
eth_long_ret-5_oi-1_entry60_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,17,13,18,8,False,True,86.97826587607723,1.9497254866861307,174.51929929876636,0.02498750624687656,0.047976011994003,-78.37620807298896,-141.99952664132044,-12.764420098174055,0.9885057471264368,0.02148925537231384,,,,,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_long_ret-5_oi-1_entry60_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,17,13,17,8,False,True,105.79647857565486,-86.92767965939913,303.24340609276476,0.14642678660669664,0.2958520739630185,71.31299275324707,-94.09566054074573,206.13007445840276,0.15342328835582209,0.35082458770614694,,,,,1.0,1.0,1.0,1.0,False,True,False,False,False,False
eth_long_ret-5_oi-1_entry60_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,16,13,15,8,False,True,178.1416876329708,-78.85164650660704,404.0393018672701,0.06896551724137931,0.14992503748125938,286.5338803479876,-51.77809396802852,565.5030101631977,0.022488755622188907,0.06696651674162919,,,,,0.49233716475095785,1.0,0.48955522238880556,1.0,False,True,False,False,False,False
eth_long_ret-5_oi-2_entry0_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,16,13,11,7,False,True,143.05489886704316,60.103506766479065,238.86231892267125,0.0034982508745627187,0.004497751124437781,67.19105803524727,23.32483515129104,141.08967985251817,0.030984507746126936,0.031484257871064465,,,,,0.4976886556721639,1.0,0.48955522238880556,1.0,False,True,False,False,False,False
eth_long_ret-5_oi-2_entry0_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,16,13,10,7,False,True,208.9837694298227,65.41252917490526,388.95677002680776,0.01699150424787606,0.018490754622688656,168.08337738804133,-67.16808635023745,476.2916354133195,0.11094452773613193,0.2013993003498251,,,,,1.0,1.0,1.0,1.0,False,True,False,False,False,False
eth_long_ret-5_oi-2_entry0_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,15,13,10,7,False,True,327.0328107361383,70.25704901238433,593.9516219167698,0.0079960019990005,0.014492753623188406,432.53727710719295,-43.929592915533014,823.8173529589161,0.014492753623188406,0.05547226386806597,,,,,0.4138486312399356,1.0,0.42934782608695654,1.0,False,True,False,False,False,False
eth_long_ret-5_oi-2_entry30_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,16,13,11,7,False,True,70.91403243572509,-4.695378050721812,166.8789642238982,0.08195902048975512,0.12593703148425786,7.784628888790281,-45.70703246428642,75.30513017193695,0.4122938530734633,0.8315842078960519,,,,,1.0,1.0,1.0,1.0,False,True,False,False,False,False
eth_long_ret-5_oi-2_entry30_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,16,13,10,7,False,True,146.4716003293224,-30.096783157212744,374.8127412906243,0.09045477261369315,0.15142428785607195,90.1377861473799,-71.33916887175123,270.42203697860424,0.14942528735632185,0.26636681659170414,,,,,1.0,1.0,1.0,1.0,False,True,False,False,False,False
eth_long_ret-5_oi-2_entry30_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,15,13,10,7,False,True,241.59445226602375,-41.476940615402825,547.6469314287274,0.07096451774112944,0.111944027986007,322.8894096215466,-177.93365721598707,705.2611755920902,0.04047976011994003,0.12293853073463268,,,,,0.5779610194902548,1.0,0.564335479319164,1.0,False,True,False,False,False,False
eth_long_ret-5_oi-2_entry60_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,16,13,11,7,False,True,92.52066379810053,2.241746736969317,204.98673127279181,0.047976011994003,0.06996501749125437,-94.8314993031685,-190.04522914164255,-14.048783148938695,0.9800099950024987,0.03398300849575212,,,,,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_long_ret-5_oi-2_entry60_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,16,13,10,7,False,True,111.968670777347,-79.15950001151438,350.92791867583674,0.1619190404797601,0.312343828085957,17.399048436087867,-206.23785092446911,195.3432196028988,0.42828585707146427,0.8515742128935532,,,,,1.0,1.0,1.0,1.0,False,True,False,False,False,False
eth_long_ret-5_oi-2_entry60_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,15,13,10,7,False,True,215.19704550920662,-44.985629196122204,514.312683344665,0.09195402298850575,0.16041979010494753,243.9751185433338,-311.9729929250528,574.1263086149746,0.08445777111444278,0.20189905047476261,,,,,1.0,1.0,1.0,1.0,False,True,False,False,False,False
eth_long_ret-5_oinone_entry0_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,20,13,24,9,False,True,214.73687534549063,103.6755318557013,306.8272682779737,0.0004997501249375312,0.0004997501249375312,-15.183830170069783,-96.41128050025972,56.613061942800705,0.6736631684157921,0.7226386806596702,,,,,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_long_ret-5_oinone_entry0_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,19,13,23,9,False,True,272.6227538358551,93.86557394212566,468.8225012218867,0.0024987506246876563,0.0024987506246876563,229.19343212324546,70.79817728618957,356.89256559268824,0.0004997501249375312,0.00399800099950025,,,,,0.021405963684824253,0.13118079755489265,0.023688155922038982,0.14325137575351077,False,True,False,False,False,False
eth_long_ret-5_oinone_entry0_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,18,13,20,9,False,True,316.18181283552207,85.44246417122976,498.13007720806996,0.0004997501249375312,0.001999000499750125,354.1050643186488,251.4594187291543,441.4105323032798,0.0004997501249375312,0.0004997501249375312,,,,,0.021405963684824253,0.13118079755489265,0.023688155922038982,0.14325137575351077,False,True,False,False,False,False
eth_long_ret-5_oinone_entry30_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,20,13,24,9,False,True,106.95060679166147,0.06698172402356345,213.96249703907853,0.02948525737131434,0.04997501249375312,-57.0360286578567,-130.51867770413682,14.369608596619452,0.9300349825087456,0.12193903048475763,,,,,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_long_ret-5_oinone_entry30_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,19,13,23,9,False,True,176.5978744422839,-26.715077728751176,385.48109185331106,0.06096951524237881,0.10044977511244378,158.67478280269856,-38.893299275793076,306.09645405072604,0.020989505247376312,0.0704647676161919,,,,,0.49233716475095785,1.0,0.48955522238880556,1.0,False,True,False,False,False,False
eth_long_ret-5_oinone_entry30_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,18,13,20,9,False,True,194.0242005238832,-66.99604499131334,411.6508925962107,0.04897551224387806,0.10644677661169415,292.17533054874036,106.69870897031804,442.60157638146177,0.0004997501249375312,0.0014992503748125937,,,,,0.021405963684824253,0.13118079755489265,0.023688155922038982,0.14325137575351077,False,True,False,False,False,False
eth_long_ret-5_oinone_entry60_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,20,13,24,9,False,True,82.85948305842513,-22.294630460546163,199.48052226569413,0.0879560219890055,0.16691654172913542,-93.55075262612415,-165.29965122815247,-41.81249776733838,0.9875062468765617,0.012993503248375811,,,,,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_long_ret-5_oinone_entry60_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,19,13,23,9,False,True,117.67594452107117,-85.94266112326467,326.58444144593085,0.1454272863568216,0.30834582708645675,145.65375276531057,-44.03572968057256,306.4635299263978,0.03548225887056472,0.11394302848575712,,,,,0.5364082664550078,1.0,0.5255809595202399,1.0,False,True,False,False,False,False
eth_long_ret-5_oinone_entry60_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,18,13,20,9,False,True,150.27450037394252,-90.33743602227537,347.039673702967,0.08445777111444278,0.19640179910044978,288.7784685595974,110.53865144740381,444.4612758969249,0.0004997501249375312,0.0009995002498750624,,,,,0.021405963684824253,0.13118079755489265,0.023688155922038982,0.14325137575351077,False,True,False,False,False,False
eth_short_ret2_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,84,23,53,11,True,True,-77.71408054785755,-115.17070296319005,-39.76623214962584,1.0,0.0009995002498750624,-43.07308696660431,-102.88573849018218,23.768151706996193,0.9195402298850575,0.16991504247876063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,75,23,44,11,True,True,-123.97023152533329,-203.5246276110745,-35.17145748435597,0.9995002498750625,0.006496751624187906,-107.02590049698883,-260.00386341777545,33.70434786697939,0.9250374812593704,0.15092453773113443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,61,23,30,11,True,True,-128.26053505982637,-244.12711198475958,0.06370339095451716,0.9905047476261869,0.02848575712143928,-314.23429565915353,-596.2542807116052,-125.41191098098703,0.9855072463768116,0.014992503748125937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-1_entry30_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,84,23,53,11,True,True,-40.73870755873272,-74.66047501638211,-9.854917108841871,0.9920039980009995,0.012993503248375811,-53.906962794568194,-114.5286719956621,7.655739619437765,0.9575212393803099,0.08095952023988005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-1_entry30_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,75,23,44,11,True,True,-94.53741628862507,-165.8415080394673,-12.33676166197998,0.9970014992503748,0.014492753623188406,-105.77671066916155,-265.1226649255462,42.41646566374272,0.8995502248875562,0.18440779610194902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-1_entry30_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,61,23,30,11,True,True,-119.50872226881285,-227.91618143687853,4.172135322394219,0.9850074962518741,0.04147926036981509,-340.9416517163302,-621.1250879124102,-175.3544981363085,0.9865067466266867,0.013993003498250875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-1_entry60_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,84,23,53,11,True,True,-46.45517367001378,-74.32116179575591,-19.357614659999683,1.0,0.0004997501249375312,-57.18396867088291,-124.59675047585424,5.399967495972893,0.9485257371314343,0.08595702148925537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-1_entry60_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,75,23,44,11,True,True,-87.94267220138143,-160.30323183268624,-1.9751241910600046,0.9905047476261869,0.026986506746626688,-97.76308183767738,-250.39217539327265,48.79489173108989,0.88055972013993,0.22138930534732634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-1_entry60_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,61,23,30,11,True,True,-120.41919839972385,-225.4948019958254,0.14088981977976853,0.9875062468765617,0.03398300849575212,-328.69152532591323,-609.3785585463536,-148.79015618140372,0.9855072463768116,0.014992503748125937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-2_entry0_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,52,22,24,9,True,True,-72.2452024249416,-125.79922634636436,-21.805598242831987,0.9945027486256871,0.008995502248875561,-48.712999309471634,-133.08229049151123,73.83246831435855,0.8320839580209896,0.3543228385807096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-2_entry0_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,48,22,21,9,True,True,-106.34169908543261,-225.41422325211394,2.311887348810056,0.953023488255872,0.07396301849075462,-207.63493643726292,-503.5402734011256,97.25952952690983,0.9135432283858071,0.1744127936031984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-2_entry0_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,41,22,16,9,True,True,-88.40490762052382,-202.47414857704908,20.523011906600328,0.9190404797601199,0.15792103948025987,-337.67669837956396,-885.3284093904115,175.10949535860252,0.887056471764118,0.1924037981009495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-2_entry30_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,52,22,24,9,True,True,-54.44079665318465,-112.64197234110584,-5.366884145270068,0.975512243878061,0.0399800099950025,-54.34546422619139,-129.16421577019054,40.19787785465741,0.9085457271364318,0.2143928035982009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-2_entry30_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,48,22,21,9,True,True,-88.49221972291764,-207.60646074072366,22.553526953979727,0.9370314842578711,0.12243878060969515,-197.11049226989334,-495.46507451498064,109.11591985071847,0.8925537231384307,0.20689655172413793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-2_entry30_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,41,22,16,9,True,True,-89.7009246584695,-205.4731847530595,35.859394751414335,0.9370314842578711,0.13143428285857073,-378.51856576749645,-913.4269363522654,105.08271959098799,0.9145427286356822,0.15542228885557222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-2_entry60_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,52,22,24,9,True,True,-60.783411023442355,-110.6214889217493,-19.84999862532894,0.992503748125937,0.00849575212393803,-75.64178806721414,-137.2839319724283,-4.590403417212379,0.9945027486256871,0.031484257871064465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-2_entry60_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,48,22,21,9,True,True,-72.28656628068691,-175.03657314667925,42.52518982840699,0.9105447276361819,0.18490754622688654,-240.21197838572192,-543.6971225357569,107.63470364644432,0.9255372313843079,0.14842578710644677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oi-2_entry60_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,41,22,16,9,True,True,-86.05407083906293,-200.96541359509013,33.36993325158886,0.9315342328835582,0.15442278860569716,-403.28866756255167,-936.306633333885,79.54246925045872,0.9240379810094953,0.12843578210894552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oinone_entry0_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,246,24,193,12,True,True,-18.68229534308843,-40.84084039749738,3.2357626212252395,0.9400299850074962,0.10694652673663169,-23.349581615325388,-49.13033941249672,4.1541412916857405,0.9570214892553723,0.09745127436281859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oinone_entry0_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,192,24,145,12,True,True,-37.80581553352849,-70.69039956921381,-2.671989307161986,0.9880059970014993,0.02848575712143928,13.561154829839289,-56.28782392511994,82.84274903688018,0.34382808595702147,0.7056471764117941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,False
eth_short_ret2_oinone_entry0_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,117,24,80,12,True,True,-92.18515017270616,-166.87661202019214,-18.53365673131621,0.9905047476261869,0.01699150424787606,-3.934187413873906,-151.11870433617034,149.84085735762395,0.5302348825587206,0.9525237381309345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oinone_entry30_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,246,24,193,12,True,True,-31.99627006462858,-51.41545930053373,-13.691511700869441,0.999000499750125,0.0014992503748125937,-27.549717820703865,-44.90305618652264,-6.391699449155703,1.0,0.0069965017491254375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oinone_entry30_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,192,24,145,12,True,True,-42.45315147201364,-70.44486832013186,-9.843112963915559,0.999000499750125,0.005997001499250375,19.828880077715365,-42.907299719093686,79.44713419176443,0.26636681659170414,0.5182408795602199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,False
eth_short_ret2_oinone_entry30_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,117,24,80,12,True,True,-93.21282836516522,-169.2462741474528,-23.433954234453783,0.9870064967516242,0.019490254872563718,-9.46135381657757,-144.78806690610364,134.07758556727208,0.5432283858070964,0.9090454772613693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oinone_entry60_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,246,24,193,12,True,True,-35.902672215139155,-51.63108692039839,-20.61583918360488,1.0,0.0004997501249375312,-35.29938107614503,-56.62209248818999,-10.107130579889951,1.0,0.0024987506246876563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret2_oinone_entry60_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,192,24,145,12,True,True,-39.76145156796208,-67.60913959331732,-7.7681368556411154,0.9995002498750625,0.011494252873563218,1.8708766357708881,-64.15544421325902,64.51222856748394,0.47876061969015493,0.9555222388805598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,False
eth_short_ret2_oinone_entry60_exit72h,liq_reversion,ETHUSDT,2025,formal_oos,259200000,117,24,80,12,True,True,-91.19120486931959,-166.12867510582888,-24.14005911264396,0.9920039980009995,0.013993003498250875,-22.655225383318985,-155.43537231294965,113.30859955663337,0.63968015992004,0.7346326836581709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret3_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,2025,formal_oos,14400000,39,20,26,10,True,True,-90.969858995292,-162.60068699259918,-21.25614106123953,0.9955022488755623,0.0079960019990005,-75.7119180636362,-149.8289459110915,6.056087419745591,0.9800099950024987,0.06196901549225387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
eth_short_ret3_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,2025,formal_oos,86400000,35,20,24,10,True,True,-164.36214349408056,-294.4920597084106,-10.549826094826926,0.992503748125937,0.025487256371814093,-52.44942741430787,-234.45166854722532,160.08881612248473,0.6756621689155422,0.6231884057971014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False
