date,nav,ret,basis_pnl,funding_pnl,cost,q,F_entry,margin,rebalanced,N_target,N_actual
2021-12-15,1217615.3410636953,7.537913091573864e-05,-161.29814897523357,236.67727989095687,0.0,16.325723580481533,49135.66,401087.6015522616,False,803626.125102039,788924.2663031896
2021-12-16,1217553.485247953,-6.185581574216485e-05,-301.20960005983676,239.35378431763542,0.0,16.325723580481533,49135.66,401087.6015522616,False,803585.3002636491,797845.9477254512
2021-12-17,1217888.716175179,0.0003352309272259008,143.33985303660884,191.89107418919974,0.0,16.325723580481533,49135.66,401087.6015522616,False,803806.5526756182,777579.520987113
2021-12-18,1218175.3115711114,0.0002865953959324397,85.22027709013261,201.37511884228562,0.0,16.325723580481533,49135.66,401087.6015522616,False,803995.7056369336,753029.3876384923
2021-12-19,1218545.2160625835,0.000369904491472058,162.93072133325796,206.97377013888791,0.0,16.325723580481533,49135.66,401087.6015522616,False,804239.8426013051,764304.9118865876
2021-12-20,1218677.6273946266,0.00013241133204312065,-96.15851188914552,228.56984393227185,0.0,16.325723580481533,49135.66,401087.6015522616,False,804327.2340804536,761899.4797742395
2021-12-21,1218978.7776988226,0.00030115030419593675,77.71044424312535,223.43985995287085,0.0,16.325723580481533,49135.66,401087.6015522616,False,804525.9932812229,765624.5201235979
2021-12-22,1219126.0808498184,0.00014730315099586734,-92.07708099390635,239.38023198983572,0.0,16.325723580481533,49135.66,401087.6015522616,False,804623.2133608802,797934.1066327858
2021-12-23,1219424.832987884,0.00029875213806563987,110.52514863980771,188.226989425799,0.0,16.325723580481533,49135.66,401087.6015522616,False,804820.3897720035,792935.3333296782
2021-12-24,1219712.906616888,0.0002880736290039495,39.18173659317944,248.89189241084873,0.0,16.325723580481533,49135.66,401087.6015522616,False,805010.5183671461,829639.6413694958
2021-12-25,1219794.2546119278,8.13479950397741e-05,-167.5019239357738,248.8499189755233,0.0,16.325723580481533,49135.66,401087.6015522616,False,805064.2080438724,829499.729918411
2021-12-26,1219802.9250731156,8.670461187837645e-06,-238.19230703916855,246.86276822703067,0.0,16.325723580481533,49135.66,401087.6015522616,False,805069.9305482564,822875.8940901022
2021-12-27,1220275.5501832424,0.00047262511012679897,223.98892752422563,248.63618260240767,0.0,16.325723580481533,49135.66,401087.6015522616,False,805381.86312094,828787.2753413589
2021-12-28,1220262.2009002822,-1.3349282960174606e-05,-261.7013489951,248.35206603493654,0.0,16.325723580481533,49135.66,401087.6015522616,False,805373.0525941863,827840.2201164551
2021-12-29,1220952.0705692875,0.0006898696690052748,457.1202602534829,232.74940875183447,0.0,16.325723580481533,49135.66,401087.6015522616,False,805828.3665757298,775831.362506115
2021-12-30,1221284.1514432835,0.0003320808739960194,104.64788815094364,227.43298584502145,0.0,16.325723580481533,49135.66,401087.6015522616,False,806047.5399525672,758109.952816738
2021-12-31,1221377.014060623,9.286261733947322e-05,-37.0593925277596,129.9220098672244,0.0,16.325723580481533,49135.66,401087.6015522616,False,806108.8292800112,768860.2785372493
2022-01-01,1221197.2226780609,-0.00017979138256213627,-318.3516098193899,226.32629769494778,87.76607043777842,17.44168416376427,46210.57,402995.08348376007,True,806048.0925740092,754420.9923164925
2022-01-02,1221655.2640655993,0.0004580413875384256,208.42812575705915,249.6132617813004,0.0,17.44168416376427,46210.57,402995.08348376007,False,806292.4742832956,832044.205937668
2022-01-03,1221690.914920355,3.5650854755658653e-05,-211.74204574821496,247.3929005038849,0.0,17.44168416376427,46210.57,402995.08348376007,False,806316.0038474343,824643.0016796163
2022-01-04,1221831.5601266136,0.00014064520625863225,-102.38268604134194,243.02789230000874,0.0,17.44168416376427,46210.57,402995.08348376007,False,806408.829683565,810092.9743333625
2022-01-05,1222041.7328219456,0.00021017269533197394,-29.650863078348493,239.82355841049448,0.0,17.44168416376427,46210.57,402995.08348376007,False,806547.5436624842,799411.861368315
2022-01-06,1222806.8386347322,0.0007651058127866126,537.901539610556,227.2042731761169,0.0,17.44168416376427,46210.57,402995.08348376007,False,807052.5134989233,757347.5772537229
