date,nav,basis_pnl,funding_pnl,switch_cost,venue,ret
2025-09-27,1239263.7314160876,301.3883242652172,189.29223865923404,0.0,binance,0.0004906805629243608
2025-09-28,1239311.3767643739,-253.60724846718307,301.2525967533372,0.0,binance,4.7645348286256195e-05
2025-09-29,1239825.924489703,455.75795376716246,58.78977156190656,0.0,binance,0.0005145477253291756
2025-09-30,1239628.7035130612,-198.47523793080987,1.2542612889752673,0.0,binance,-0.0001972209766418673
2025-10-01,1239750.1707841102,117.61495581075124,3.852315238153583,0.0,binance,0.0001214672710490413
2025-10-02,1239801.1359174738,-80.86028212005861,131.82541548374164,0.0,binance,5.096513336361386e-05
2025-10-03,1240218.2994960207,172.7469663476259,244.4166121992103,0.0,binance,0.0004171635785468388
2025-10-04,1240075.143263174,-327.1165958490697,183.96036300252268,0.0,binance,-0.000143156232846668
2025-10-05,1240719.1701102164,224.20350951432812,419.82333752819244,0.0,binance,0.0006440268470423761
2025-10-06,1241034.7732710848,-147.01869476377334,462.62185563209687,0.0,binance,0.00031560316086839886
2025-10-07,1241415.0834359801,-135.9922926559304,516.3024575511363,0.0,binance,0.00038031016489537434
2025-10-08,1241676.1322959422,121.2904231795865,139.75843678251815,0.0,binance,0.0002610488599620294
2025-10-09,1241875.8635467063,47.78107579853555,151.95017496561206,0.0,binance,0.0001997312507641036
2025-10-10,1241948.2335950232,73.50934738171952,-1.1392990649833905,0.0,binance,7.23700483168941e-05
2025-10-11,1244644.2626401256,2741.898657340478,-45.86961223819255,0.0,binance,0.002696029045102419
2025-10-12,1241589.8382642448,-2907.2946889494306,-147.1296869314859,0.0,binance,-0.0030544243758807424
2025-10-13,1241886.2422872107,176.42243371612685,119.9815892498148,0.0,binance,0.00029640402296581307
2025-10-14,1241605.6596292574,-415.32781270713315,134.7451547538829,0.0,binance,-0.0002805826579532586
2025-10-15,1242019.952374045,290.36192215804283,123.93082262974121,0.0,binance,0.0004142927447876427
2025-10-16,1241981.439647862,-51.45654316720367,12.94381698400058,0.0,binance,-3.851272618304938e-05
2025-10-17,1242398.5977071063,246.2563137290111,170.90174551509446,0.0,binance,0.00041715805924427696
2025-10-18,1242194.7664678611,-330.79206321807214,126.96082397295744,0.0,binance,-0.00020383123924513346
2025-10-19,1242588.3230779462,224.20350951432812,169.35310057081122,0.0,binance,0.0003935566100850701
2025-10-20,1242714.4007084284,-77.18481475072193,203.26244523275173,0.0,binance,0.0001260776304821484
2025-10-21,1242769.3496054895,-110.26402107274643,165.21291813397636,0.0,binance,5.494889706117101e-05
2025-10-22,1242891.0157835705,91.88668422723298,29.779493853616156,0.0,binance,0.0001216661780809518
2025-10-23,1242904.2825843815,-124.9658905489232,138.23269135986723,0.0,binance,1.3266800811048597e-05
2025-10-24,1243090.1981754692,-3.675467369002406,189.5910584566378,0.0,binance,0.00018591559108765797
2025-10-25,1243260.5439633946,36.75467369085976,133.59111423463958,0.0,binance,0.00017034578792541287
2025-10-26,1243540.8406437438,-40.43014106002931,320.7268214090405,0.0,binance,0.0002802966803491581
2025-10-27,1244160.7414039818,194.79977056180746,425.10098967639175,0.0,binance,0.0006199007602380589
2025-10-28,1244170.3479937003,-147.01869476377334,156.62528448228815,0.0,binance,9.606589718488976e-06
2025-10-29,1244111.6968513585,-25.728271583518264,-32.92287075831573,0.0,binance,-5.865114234178327e-05
2025-10-30,1244303.1667591888,363.87126953976235,-172.40136170942645,0.0,binance,0.0001914699078302365
2025-10-31,1244266.1790476348,-172.7469663472916,135.759254793422,0.0,binance,-3.698771155392751e-05
2025-11-01,1244392.8645702808,-209.5016400379842,336.18716268398214,0.0,binance,0.00012668552264594472
2025-11-02,1244688.3837983548,22.052804214682997,273.46642385935206,0.0,binance,0.00029551922807400115
2025-11-03,1244913.356527543,55.132010536206074,169.8407186518831,0.0,binance,0.00022497272918815724
2025-11-04,1245164.54958331,-36.75467369085976,287.94772945775713,0.0,binance,0.0002511930557671003
2025-11-05,1245268.419473779,29.40373895268781,74.46615151613028,0.0,binance,0.00010386989046889357
2025-11-06,1245195.4557368844,-198.47523793080987,125.51150103637042,0.0,binance,-7.296373689454049e-05
2025-11-07,1245524.0232896358,77.18481475088907,251.38273800043433,0.0,binance,0.00032856755275139586
2025-11-08,1245894.1272421922,84.53574948906102,285.56820306734454,0.0,binance,0.0003701039525563829
2025-11-09,1245962.0020951568,-88.21121685806342,156.0860698227422,0.0,binance,6.787485296465456e-05
2025-11-10,1246497.6748325368,264.63365057435743,271.039086805629,0.0,binance,0.0005356727373800241
2025-11-11,1246290.108473675,-249.93178109818066,42.36542223657757,0.0,binance,-0.00020756635886174627
2025-11-12,1246359.761906397,-14.701869476176764,84.35530219804085,0.0,binance,6.96534327219706e-05
2025-11-13,1246612.7760211718,11.026402107174357,241.98771266755392,0.0,binance,0.00025301411477476356
2025-11-14,1246730.4852155617,-14.701869476343905,132.4110638662575,0.0,binance,0.00011770919438987039
2025-11-15,1246810.3454618182,-80.86028211989148,160.72052837627874,0.0,binance,7.98602462564595e-05
2025-11-16,1247174.083937604,40.430141059862166,323.30833472592707,0.0,binance,0.00036373847578582356
2025-11-17,1247447.61327657,-22.052804214515856,295.58214318061584,0.0,binance,0.0002735293389661238
2025-11-18,1247773.6383285914,47.781075798201265,278.2439762230674,0.0,binance,0.0003260250520212576
2025-11-19,1248028.0856720195,25.728271583685405,228.71907184424924,0.0,binance,0.0002544473434281535
2025-11-20,1248251.1574677883,-18.37733684551345,241.449132614204,0.0,binance,0.000223071795768803
2025-11-21,1248307.6677680027,-55.132010536373215,111.64231075074206,0.0,binance,5.6510300214402376e-05
2025-11-22,1248413.913774396,-33.079206321690215,139.32521271488952,0.0,binance,0.00010624600639333948
2025-11-23,1248412.80101974,-36.7546736910269,35.641919035022745,0.0,binance,-1.1127546560019255e-06
2025-11-24,1248674.1637860439,132.31682528726228,129.04594101654513,0.0,binance,0.00026136276630382054
2025-11-25,1248682.278762237,-80.86028211989148,88.97525831296046,0.0,binance,8.114976193057373e-06
2025-11-26,1248714.5570677528,-29.40373895268781,61.68204446870004,0.0,binance,3.2278305515879764e-05
2025-11-27,1248925.641463351,154.369629501611,56.714766096597955,0.0,binance,0.00021108439559815452
2025-11-28,1248899.1485398174,-44.10560842903171,17.612684895499783,0.0,binance,-2.6492923533543944e-05
2025-11-29,1248902.3953506588,-29.40373895285495,32.65054979422952,0.0,binance,3.246810841374099e-06
2025-11-30,1249026.3970570292,-47.781075798034124,171.78278216841431,0.0,binance,0.00012400170637038535
2025-12-01,1249150.1950748784,7.3509347381719525,116.44708311122743,0.0,binance,0.00012379801784921437
2025-12-02,1249453.6874095597,132.31682528726228,171.17550939416046,0.0,binance,0.00030349233468133027
2025-12-03,1249517.6475126734,-55.132010536373215,119.09211364990614,0.0,binance,6.39601031136699e-05
2025-12-04,1249773.6458204126,-47.781075798201265,303.77938353724755,0.0,binance,0.00025599830773915166
2025-12-05,1249947.9809216605,-22.052804214515856,196.38790546252415,0.0,binance,0.00017433510124799796
2025-12-06,1250089.6244920942,51.45654316720367,90.18702726639897,0.0,binance,0.0001416435704336036
2025-12-07,1250187.844229699,51.45654316720367,46.76319443779272,0.0,binance,9.821973760495894e-05
2025-12-08,1250417.1300800766,69.83388001288426,159.45197036459518,0.0,binance,0.00022928585037752054
2025-12-09,1250332.6046788658,-260.9581832055222,176.43278199466496,0.0,binance,-8.452540121087805e-05
2025-12-10,1250782.059211608,194.79977056180746,254.6547621805545,0.0,binance,0.00044945453274226747
2025-12-11,1250826.6969071566,-73.50934738188667,118.14704293057265,0.0,binance,4.4637695548590274e-05
2025-12-12,1250954.7626381482,95.56215159640253,32.50357939510717,0.0,binance,0.00012806573099154048
2025-12-13,1250948.5343025113,-29.40373895268781,23.175403315717077,0.0,binance,-6.228335636900738e-06
2025-12-14,1251237.458606038,44.10560842903171,244.81869509770615,0.0,binance,0.0002889243035267573
2025-12-15,1251309.4263014195,-58.80747790554276,130.77517328714868,0.0,binance,7.196769538149238e-05
2025-12-16,1251351.0269042521,44.10560842919885,-2.505005596734403,0.0,binance,4.1600602832622825e-05
2025-12-17,1251348.4732243677,-47.781075798034124,45.22739591354854,0.0,binance,-2.5536798844113947e-06
2025-12-18,1251372.241234277,14.701869476343905,9.066140432925508,0.0,binance,2.3768009909195826e-05
2025-12-19,1251504.3649228688,-99.23761896557207,231.36130755754056,0.0,binance,0.000132123688591877
2025-12-20,1251523.9288367936,-33.079206321857356,52.6431202468132,0.0,binance,1.9563913924852385e-05
2025-12-21,1251678.1646794667,84.53574948906102,69.70009318423558,0.0,binance,0.00015423584267310799
2025-12-22,1251667.2249513124,14.701869476511046,-25.64159763099421,0.0,binance,-1.093972815433517e-05
2025-12-23,1251651.9297033576,-161.7205642399501,146.42531628510488,0.0,binance,-1.52952479547821e-05
2025-12-24,1252088.091582015,279.33552005086847,156.82635860644098,0.0,binance,0.00043616187865729445
2025-12-25,1252104.9149038745,-180.09790108546355,196.92122294494035,0.0,binance,1.682332185958512e-05
2025-12-26,1252385.7040295165,121.29042317992078,159.49870246200624,0.0,binance,0.00028078912564204076
2025-12-27,1252360.3558863827,-150.6941621326086,125.34601899882495,0.0,binance,-2.534814313380048e-05
2025-12-28,1252653.2701411827,99.23761896540493,193.67663583469306,0.0,binance,0.00029291425479995085
2025-12-29,1252817.2168919025,-47.781075798201265,211.72782651794017,0.0,binance,0.00016394675071979874
2025-12-30,1253006.0072615542,55.132010536373215,133.6583591154375,0.0,binance,0.000188790369651746
2025-12-31,1253114.0380042226,0.0,108.03074266827792,0.0,binance,0.00010803074266831391
2026-01-01,1253235.9794467655,-77.18481475088907,199.1262572938536,0.0,binance,0.00012194144254294224
2026-01-02,1253597.9187344487,161.7205642399501,200.218723443356,0.0,binance,0.000361939287683228
