ts,entry_ts,exit_ts,oi_chg_24h,horizon,gross_ret,net_bp,year
1779666900000,1779666960000,1779753360000,neg3pct,24h,0.0033564233454428383,19.564233454428383,2026
1780617300000,1780617360000,1780703760000,neg3pct,24h,-0.04620301404981053,-476.0301404981053,2026
1781740500000,1781740560000,1781826960000,neg3pct,24h,-0.023158995621126555,-245.58995621126556,2026
1782950100000,1782950160000,1783036560000,neg3pct,24h,0.02520315589081301,238.0315589081301,2026
1783468500000,1783468560000,1783554960000,neg3pct,24h,-0.01670103288104663,-181.0103288104663,2026
1680566100000,1680566160000,1680825360000,neg3pct,72h,0.008643197983253748,72.43197983253748,2023
1681257300000,1681257360000,1681516560000,neg3pct,72h,0.008399883454514256,69.99883454514256,2023
1681516500000,1681516560000,1681775760000,neg3pct,72h,-0.034458982483213774,-358.58982483213777,2023
1682553300000,1682553360000,1682812560000,neg3pct,72h,0.02926201927311811,278.62019273118113,2023
1683158100000,1683158160000,1683417360000,neg3pct,72h,-0.005018020037591997,-64.18020037591997,2023
1683417300000,1683417360000,1683676560000,neg3pct,72h,-0.042301559792027765,-437.0155979202776,2023
1683762900000,1683762960000,1684022160000,neg3pct,72h,-0.0298145196348355,-312.145196348355,2023
1685145300000,1685145360000,1685404560000,neg3pct,72h,0.03872717194265074,373.2717194265074,2023
1685922900000,1685922960000,1686182160000,neg3pct,72h,-0.027358765772186322,-287.5876577218632,2023
1686095700000,1686095760000,1686354960000,neg3pct,72h,-0.027088210325933115,-284.88210325933113,2023
1686182100000,1686182160000,1686441360000,neg3pct,72h,-0.019700075930144334,-211.00075930144334,2023
1687391700000,1687391760000,1687650960000,neg3pct,72h,0.016147009991648753,147.47009991648753,2023
1687996500000,1687996560000,1688255760000,neg3pct,72h,0.016400199434934315,150.00199434934314,2023
1688169300000,1688169360000,1688428560000,neg3pct,72h,0.021999225564255154,205.99225564255153,2023
1688514900000,1688514960000,1688774160000,neg3pct,72h,-0.014132368195993061,-155.3236819599306,2023
1688687700000,1688687760000,1688946960000,neg3pct,72h,0.006702287527133199,53.022875271332,2023
1689378900000,1689378960000,1689638160000,neg3pct,72h,-0.005093804573530036,-64.93804573530036,2023
1690156500000,1690156560000,1690415760000,neg3pct,72h,-0.02411518335057672,-255.1518335057672,2023
1690329300000,1690329360000,1690588560000,neg3pct,72h,0.0026348297112979147,12.348297112979147,2023
1691625300000,1691625360000,1691884560000,neg3pct,72h,-0.005610761846819412,-70.10761846819412,2023
1692057300000,1692057360000,1692316560000,neg3pct,72h,-0.09466850218392553,-960.6850218392553,2023
1692316500000,1692316560000,1692575760000,neg3pct,72h,-0.017293425044303645,-186.93425044303646,2023
1692402900000,1692402960000,1692662160000,neg3pct,72h,0.00271460549909186,13.1460549909186,2023
1692489300000,1692489360000,1692748560000,neg3pct,72h,-0.0019559114547379464,-33.559114547379465,2023
1692748500000,1692748560000,1693007760000,neg3pct,72h,0.0010451970888187834,-3.5480291118121663,2023
1692834900000,1692834960000,1693094160000,neg3pct,72h,-0.015331197794791418,-167.3119779479142,2023
1693439700000,1693439760000,1693698960000,neg3pct,72h,-0.05262868536410148,-540.2868536410148,2023
1693526100000,1693526160000,1693785360000,neg3pct,72h,0.001682280493263022,2.82280493263022,2023
1693698900000,1693698960000,1693958160000,neg3pct,72h,-0.0030060701725879158,-44.060701725879156,2023
1694822100000,1694822160000,1695081360000,neg3pct,72h,0.004252921065484472,28.529210654844718,2023
1695858900000,1695858960000,1696118160000,neg3pct,72h,0.022826631449519574,214.26631449519573,2023
1696031700000,1696031760000,1696290960000,neg3pct,72h,0.024031829252421533,226.31829252421534,2023
1696722900000,1696722960000,1696982160000,neg3pct,72h,-0.01999491715317614,-213.9491715317614,2023
1697500500000,1697500560000,1697759760000,neg3pct,72h,0.006602223907000271,52.02223907000271,2023
1697673300000,1697673360000,1697932560000,neg3pct,72h,0.05567999547776692,542.7999547776692,2023
1697846100000,1697846160000,1698105360000,neg3pct,72h,0.11191132370154722,1105.1132370154721,2023
1698018900000,1698018960000,1698278160000,neg3pct,72h,0.15073011464168617,1493.3011464168617,2023
1698105300000,1698105360000,1698364560000,neg3pct,72h,0.036659840728100246,352.59840728100244,2023
1698191700000,1698191760000,1698450960000,neg3pct,72h,0.0011248759979214373,-2.7512400207856267,2023
1698969300000,1698969360000,1699228560000,neg3pct,72h,0.0031787851885793916,17.787851885793916,2023
1699574100000,1699574160000,1699833360000,neg3pct,72h,0.007818448819754131,64.18448819754131,2023
1700265300000,1700265360000,1700524560000,neg3pct,72h,0.026122037869291237,247.2203786929124,2023
1700610900000,1700610960000,1700870160000,neg3pct,72h,0.048976175180695414,475.7617518069541,2023
1701561300000,1701561360000,1701820560000,neg3pct,72h,0.11907653072865032,1176.7653072865032,2023
1702338900000,1702338960000,1702598160000,neg3pct,72h,0.04266991032291978,412.6991032291978,2023
1703289300000,1703289360000,1703548560000,neg3pct,72h,-0.008387839904035022,-97.87839904035022,2023
1703721300000,1703721360000,1703980560000,neg3pct,72h,-0.026983819843726886,-283.8381984372689,2023
1704326100000,1704326160000,1704585360000,neg3pct,72h,0.02611737289817606,247.17372898176063,2024
1704498900000,1704498960000,1704758160000,neg3pct,72h,0.06373010134346391,623.3010134346391,2024
1704844500000,1704844560000,1705103760000,neg3pct,72h,-0.06916147006366113,-705.6147006366114,2024
1704930900000,1704930960000,1705190160000,neg3pct,72h,-0.08107980586313912,-824.7980586313912,2024
1705362900000,1705362960000,1705622160000,neg3pct,72h,-0.03044805560774,-318.48055607739997,2024
1705708500000,1705708560000,1705967760000,neg3pct,72h,-0.0515642104050239,-529.642104050239,2024
