ts,rate,interval_hours,pctile,decile,fwd_ret_8h,fwd_ret_24h,fwd_ret_72h
1664640000000,5.117e-05,8.0,64.44444444444444,6,-0.008600540086686093,-0.02209514300194404,0.024129923374256013
1664668800000,1.239e-05,8.0,46.666666666666664,4,-0.00011444790331449628,-0.026300128181651727,0.03875968992248069
1664697600000,4.395e-05,8.0,61.85185185185185,6,-0.013498767636532905,-0.014734946470404187,0.03172859006936335
1664726400006,-2.183e-05,8.0,32.22222222222222,3,-0.012863551980197951,0.02036664603960414,0.02831837871287135
1664755200000,-2.23e-05,8.0,31.851851851851855,3,0.011761755878918922,0.03661737856241731,0.05868340424865015
1664784000014,2.229e-05,8.0,52.22222222222223,5,0.02164686565777041,0.04564042193962092,0.059155191375330984
1664812800010,-9.98e-06,8.0,37.407407407407405,3,0.0028579442511351694,0.02636586234866911,0.03095979926163439
1664841600006,7.858e-05,8.0,78.88888888888889,7,0.02056844810643277,0.029132965454682802,0.021354599742988922
1664870400004,0.0001,8.0,82.96296296296296,8,0.002814585478220444,0.0014517335624504302,0.00411818296286981
1664899200013,3.575e-05,8.0,58.14814814814815,5,0.005561669534902558,-0.018095737530559597,-0.01565835247542302
1664928000000,1.819e-05,8.0,50.74074074074074,5,-0.006882418615583585,-0.007624280173933573,-0.023027088964625797
1664956800000,3.45e-06,8.0,42.22222222222222,4,-0.016759487304651266,0.011456507429349116,-0.016478436767327076
1664985600012,-3.017e-05,8.0,30.0,2,0.016285419847902327,0.02298764113403684,-0.004716377942094563
1665014400008,2.418e-05,8.0,54.074074074074076,5,0.012212633043684251,6.661436205646076e-05,-0.027785590573327634
1665043200002,5.188e-05,8.0,67.03703703703704,6,-0.005550030711632292,-0.008694316885547893,-0.03870396911287244
1665072000006,-1.15e-05,8.0,37.03703703703704,3,-0.006485437178761266,-0.020044559806466355,-0.02547115009889933
1665100800000,2.157e-05,8.0,53.333333333333336,5,0.0033452984494688476,-0.015586722421640942,-0.021389186988861386
1665129600000,3.248e-05,8.0,58.88888888888889,5,-0.0169362750521882,-0.019090191565794168,-0.028524640952444225
1665158400007,3.9e-06,8.0,43.7037037037037,4,-0.0019659190671640348,-0.007180857050671174,-0.0183760908224595
1665187200010,5.904e-05,8.0,70.74074074074073,7,-0.00022554864708401734,-0.012457803607274665,-0.032802291574254294
1665216000004,6.993e-05,8.0,75.92592592592592,7,-0.00500078959835748,-0.011400296287383593,-0.03525368667233164
1665244800018,8.939e-05,8.0,83.7037037037037,8,-0.007270583611711623,0.0016551536496514085,-0.023958160134226136
1665273600000,3.902e-05,8.0,61.48148148148148,6,0.0008450575552714223,0.00664626347524222,-0.025679091296668455
1665302400007,1.819e-05,8.0,51.85185185185185,5,0.008139172238576409,0.0018027886173295204,-0.015502460768429205
1665331200011,-5.165e-05,8.0,25.185185185185183,2,-0.0023239495069151683,-0.012909992228350653,-0.020274195860653488
1665360000018,4.749e-05,8.0,66.66666666666666,6,-0.003970504821327325,-0.027067498581962557,-0.02130459444129329
1665388800000,2.784e-05,8.0,57.407407407407405,5,-0.006666666666666599,-0.025884586180713653,-0.03097190584662113
1665417600026,2.352e-05,8.0,55.18518518518518,5,-0.01663328797908603,-0.012826588800048944,-0.03924416382565621
1665446400020,7.133e-05,8.0,77.03703703703704,7,-0.0027595105949660415,-0.005184770610823564,4.663961568951436e-05
1665475200027,3.552e-05,8.0,60.370370370370374,6,0.006648946535610323,0.008839279450624016,0.029425290940128246
1665504000000,4.405e-05,8.0,64.44444444444444,6,-0.009020937867806555,0.005435792603605272,0.013519791860248986
1665532800014,8.85e-05,8.0,82.96296296296296,8,0.011298728697676896,0.011165894404550736,0.012838043741551397
1665561600000,-1.598e-05,8.0,32.96296296296296,3,0.003252849140428893,-0.013938574463975284,-7.72648251878838e-06
1665590400000,7.18e-06,8.0,43.7037037037037,4,-0.003373226745529423,-0.03202254978975083,-0.010219798838624228
1665619200013,-0.00018211,8.0,8.148148148148149,0,-0.013809038081107783,-0.005841988130563802,-0.015385447576656719
