variant,symbol,direction,ret_threshold,oi_threshold,entry_delay_min,exit_hold_h,n_events,mean_net_bp,median_net_bp,win_rate,std_bp,t_stat,null_percentile,edge_vs_null_bp,significant,year_breakdown
eth_short_ret3_oi-2_entry0_exit72h,ETHUSDT,short,0.03,-0.02,0,72,52,-65.50158063933122,-120.60991936718932,0.40384615384615385,606.4194805472775,-0.7788974965181247,24.5,-58.7885218335445,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -184.43974860541687}, ""2024"": {""n"": 13, ""mean_bp"": -106.37742968845336}, ""2025"": {""n"": 17, ""mean_bp"": -110.51604414217658}, ""2026"": {""n"": 9, ""mean_bp"": 250.36820833245463}}"
eth_short_ret3_oi-2_entry30_exit4h,ETHUSDT,short,0.03,-0.02,30,4,52,-60.04674069212625,-56.08368647567351,0.3269230769230769,174.57525710664885,-2.480324028481188,0.5,-44.080278900252225,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -65.6248621289761}, ""2024"": {""n"": 13, ""mean_bp"": -17.976893501999545}, ""2025"": {""n"": 17, ""mean_bp"": -98.93412898921098}, ""2026"": {""n"": 9, ""mean_bp"": -39.30305555236601}}"
eth_short_ret3_oi-2_entry30_exit24h,ETHUSDT,short,0.03,-0.02,30,24,52,-61.021119677374536,-74.93383218463866,0.46153846153846156,521.5334284722841,-0.8437226220665576,13.0,-48.313186662435854,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -50.31176166670574}, ""2024"": {""n"": 13, ""mean_bp"": -126.47843740500622}, ""2025"": {""n"": 17, ""mean_bp"": -38.117277276843936}, ""2026"": {""n"": 9, ""mean_bp"": -25.203546842763767}}"
eth_short_ret3_oi-2_entry30_exit72h,ETHUSDT,short,0.03,-0.02,30,72,52,-50.03375782798462,-32.56146189063268,0.4807692307692308,605.7959912810055,-0.5955776596391045,35.0,-34.100683106488404,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -106.44742176794317}, ""2024"": {""n"": 13, ""mean_bp"": -135.12374025745123}, ""2025"": {""n"": 17, ""mean_bp"": -101.8602985221565}, ""2026"": {""n"": 9, ""mean_bp"": 252.25497490573193}}"
eth_short_ret3_oi-2_entry60_exit4h,ETHUSDT,short,0.03,-0.02,60,4,52,-71.7194099758914,-61.80024801051608,0.34615384615384615,196.74705901864317,-2.628634058408944,0.0,-59.67230334311602,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -74.25254075793812}, ""2024"": {""n"": 13, ""mean_bp"": -38.67639585480063}, ""2025"": {""n"": 17, ""mean_bp"": -95.71540804949673}, ""2026"": {""n"": 9, ""mean_bp"": -70.46346732658934}}"
eth_short_ret3_oi-2_entry60_exit24h,ETHUSDT,short,0.03,-0.02,60,24,52,-44.149592953823756,-80.25397491668461,0.46153846153846156,529.8810493507895,-0.600827757025495,20.5,-34.291390919755244,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -36.616680780216896}, ""2024"": {""n"": 13, ""mean_bp"": -67.60289949778135}, ""2025"": {""n"": 17, ""mean_bp"": -65.5225168387198}, ""2026"": {""n"": 9, ""mean_bp"": 19.21761069704199}}"
eth_short_ret3_oi-2_entry60_exit72h,ETHUSDT,short,0.03,-0.02,60,72,52,-64.35939039885409,-56.451483888705226,0.46153846153846156,585.8399163967562,-0.7921996287583727,23.5,-56.147581488244704,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 13, ""mean_bp"": -102.33219743311435}, ""2024"": {""n"": 13, ""mean_bp"": -113.14040283173759}, ""2025"": {""n"": 17, ""mean_bp"": -135.23272281049515}, ""2026"": {""n"": 9, ""mean_bp"": 194.82353227567546}}"
eth_short_ret3_oinone_entry0_exit4h,ETHUSDT,short,0.03,,0,4,511,-40.47283046259826,-38.68099018850478,0.4227005870841487,272.6308086263628,-3.355823385516697,0.0,-27.2870244333006,True,"{""2021"": {""n"": 204, ""mean_bp"": -50.59317852186887}, ""2022"": {""n"": 109, ""mean_bp"": 1.0530911331162893}, ""2023"": {""n"": 31, ""mean_bp"": -70.35178833612177}, ""2024"": {""n"": 57, ""mean_bp"": -81.2578694224911}, ""2025"": {""n"": 71, ""mean_bp"": -63.82022626166971}, ""2026"": {""n"": 39, ""mean_bp"": 22.267825093440578}}"
eth_short_ret3_oinone_entry0_exit24h,ETHUSDT,short,0.03,,0,24,511,-80.76257765684439,-97.82071920782886,0.436399217221135,594.5958404221905,-3.0704268486488395,0.0,-69.92530230375033,True,"{""2021"": {""n"": 204, ""mean_bp"": -130.13223258455415}, ""2022"": {""n"": 109, ""mean_bp"": -10.83346815728531}, ""2023"": {""n"": 31, ""mean_bp"": -87.10155631666795}, ""2024"": {""n"": 57, ""mean_bp"": -131.00054353177805}, ""2025"": {""n"": 71, ""mean_bp"": -80.84811282889895}, ""2026"": {""n"": 39, ""mean_bp"": 60.65491106988587}}"
eth_short_ret3_oinone_entry0_exit72h,ETHUSDT,short,0.03,,0,72,511,-97.22684028736268,-140.579951843252,0.4207436399217221,899.8960109593036,-2.4423297267763475,0.0,-95.62991126600664,True,"{""2021"": {""n"": 204, ""mean_bp"": -178.4107996711303}, ""2022"": {""n"": 109, ""mean_bp"": 30.239712831762308}, ""2023"": {""n"": 31, ""mean_bp"": -115.25594056227584}, ""2024"": {""n"": 57, ""mean_bp"": -168.76387267748544}, ""2025"": {""n"": 71, ""mean_bp"": -147.98753457868548}, ""2026"": {""n"": 39, ""mean_bp"": 182.47048468051395}}"
eth_short_ret3_oinone_entry30_exit4h,ETHUSDT,short,0.03,,30,4,511,-31.469140281980035,-24.60606060605984,0.436399217221135,289.72390100230405,-2.4553364119007797,0.0,-17.762737550729476,True,"{""2021"": {""n"": 204, ""mean_bp"": -41.62873374081109}, ""2022"": {""n"": 109, ""mean_bp"": 18.903635424142713}, ""2023"": {""n"": 31, ""mean_bp"": -35.623356376645376}, ""2024"": {""n"": 57, ""mean_bp"": -63.943477228737514}, ""2025"": {""n"": 71, ""mean_bp"": -81.22450811555305}, ""2026"": {""n"": 39, ""mean_bp"": 22.232745223600638}}"
eth_short_ret3_oinone_entry30_exit24h,ETHUSDT,short,0.03,,30,24,511,-73.07028839147566,-76.64411688321925,0.4324853228962818,601.8228354498036,-2.7446224347376966,0.0,-62.413130271011546,True,"{""2021"": {""n"": 204, ""mean_bp"": -115.24755087966085}, ""2022"": {""n"": 109, ""mean_bp"": -7.206290404623451}, ""2023"": {""n"": 31, ""mean_bp"": -60.789288829552135}, ""2024"": {""n"": 57, ""mean_bp"": -125.56569175072366}, ""2025"": {""n"": 71, ""mean_bp"": -83.340680560672}, ""2026"": {""n"": 39, ""mean_bp"": 49.1274197134818}}"
eth_short_ret3_oinone_entry30_exit72h,ETHUSDT,short,0.03,,30,72,511,-84.81040731699385,-134.54037916106708,0.43052837573385516,903.0171031784566,-2.1230666246244354,0.0,-82.84619818033497,True,"{""2021"": {""n"": 204, ""mean_bp"": -156.80784948626112}, ""2022"": {""n"": 109, ""mean_bp"": 38.61414840687864}, ""2023"": {""n"": 31, ""mean_bp"": -85.85974820810834}, ""2024"": {""n"": 57, ""mean_bp"": -165.97706335160882}, ""2025"": {""n"": 71, ""mean_bp"": -149.95015221319167}, ""2026"": {""n"": 39, ""mean_bp"": 184.88581006393127}}"
eth_short_ret3_oinone_entry60_exit4h,ETHUSDT,short,0.03,,60,4,511,-22.177996237433835,-23.533847344737055,0.4324853228962818,280.47728044413077,-1.7874547971016752,15.5,-7.778009684256212,False,"{""2021"": {""n"": 204, ""mean_bp"": -34.24304742760554}, ""2022"": {""n"": 109, ""mean_bp"": 49.27061673255573}, ""2023"": {""n"": 31, ""mean_bp"": -43.640938951219226}, ""2024"": {""n"": 57, ""mean_bp"": -68.7000731814862}, ""2025"": {""n"": 71, ""mean_bp"": -70.58995834154666}, ""2026"": {""n"": 39, ""mean_bp"": 14.430479362476632}}"
eth_short_ret3_oinone_entry60_exit24h,ETHUSDT,short,0.03,,60,24,511,-68.06625284157141,-89.13913926521786,0.42661448140900193,591.0665697582252,-2.603190172191228,0.0,-58.09399445708183,True,"{""2021"": {""n"": 204, ""mean_bp"": -119.31778028467878}, ""2022"": {""n"": 109, ""mean_bp"": -2.0136716725351396}, ""2023"": {""n"": 31, ""mean_bp"": -57.00131781040209}, ""2024"": {""n"": 57, ""mean_bp"": -104.83165450443326}, ""2025"": {""n"": 71, ""mean_bp"": -64.92397759321244}, ""2026"": {""n"": 39, ""mean_bp"": 54.62845529053975}}"
eth_short_ret3_oinone_entry60_exit72h,ETHUSDT,short,0.03,,60,72,511,-77.36765602259698,-100.26943822351296,0.4461839530332681,874.2818962850329,-2.0004071764600955,0.5,-73.70726918796024,True,"{""2021"": {""n"": 204, ""mean_bp"": -157.49441856570246}, ""2022"": {""n"": 109, ""mean_bp"": 55.106533473492696}, ""2023"": {""n"": 31, ""mean_bp"": -70.08747809927915}, ""2024"": {""n"": 57, ""mean_bp"": -149.01526970695338}, ""2025"": {""n"": 71, ""mean_bp"": -124.6813716236671}, ""2026"": {""n"": 39, ""mean_bp"": 156.57273309999763}}"
eth_short_ret5_oi-1_entry0_exit4h,ETHUSDT,short,0.05,-0.01,0,4,18,-123.59305128287264,-76.72185746149405,0.3333333333333333,271.83259536879274,-1.9289846653840028,0.0,-110.50131474167142,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": -48.945962804406605}, ""2024"": {""n"": 3, ""mean_bp"": -332.26284523684967}, ""2025"": {""n"": 8, ""mean_bp"": -129.7926255011153}, ""2026"": {""n"": 3, ""mean_bp"": 2.0794892817968837}}"
eth_short_ret5_oi-1_entry0_exit24h,ETHUSDT,short,0.05,-0.01,0,24,18,-79.7794258912125,47.11314734426054,0.5,539.2592696741549,-0.6276673528219519,17.0,-77.121939750697,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 103.46113141173159}, ""2024"": {""n"": 3, ""mean_bp"": -679.1294667451521}, ""2025"": {""n"": 8, ""mean_bp"": -1.746482897383288}, ""2026"": {""n"": 3, ""mean_bp"": 67.16202390859048}}"
eth_short_ret5_oi-1_entry0_exit72h,ETHUSDT,short,0.05,-0.01,0,72,18,-61.610112181432214,-238.61064367450044,0.3888888888888889,660.9031088827678,-0.3955036149259415,30.0,-65.60916863295152,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 120.41287222783204}, ""2024"": {""n"": 3, ""mean_bp"": -427.41994982598385}, ""2025"": {""n"": 8, ""mean_bp"": -193.3808862415103}, ""2026"": {""n"": 3, ""mean_bp"": 412.89114374430864}}"
eth_short_ret5_oi-1_entry30_exit4h,ETHUSDT,short,0.05,-0.01,30,4,18,-80.96324766856937,-93.16276911047348,0.3333333333333333,250.55230270374415,-1.3709631283099553,2.0,-66.05026901089644,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 2.819202718425519}, ""2024"": {""n"": 3, ""mean_bp"": -8.288811563800303}, ""2025"": {""n"": 8, ""mean_bp"": -146.3286008678669}, ""2026"": {""n"": 3, ""mean_bp"": -91.04000909120491}}"
eth_short_ret5_oi-1_entry30_exit24h,ETHUSDT,short,0.05,-0.01,30,24,18,-47.06599655895253,86.95365569239512,0.5555555555555556,550.460325227156,-0.3627584093339071,34.0,-30.253677407952953,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 153.56364121264411}, ""2024"": {""n"": 3, ""mean_bp"": -628.8484309543716}, ""2025"": {""n"": 8, ""mean_bp"": 42.90720203197472}, ""2026"": {""n"": 3, ""mean_bp"": 27.2817245651983}}"
eth_short_ret5_oi-1_entry30_exit72h,ETHUSDT,short,0.05,-0.01,30,72,18,-35.648219356802485,-67.63246527572085,0.3888888888888889,665.2782680483755,-0.22733733105426787,45.0,-28.020279926071115,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 165.50984553027433}, ""2024"": {""n"": 3, ""mean_bp"": -423.22953943273643}, ""2025"": {""n"": 8, ""mean_bp"": -150.27894699664216}, ""2026"": {""n"": 3, ""mean_bp"": 389.40428790926853}}"
eth_short_ret5_oi-1_entry60_exit4h,ETHUSDT,short,0.05,-0.01,60,4,18,-96.36600385833282,-75.80570876990254,0.2777777777777778,185.44152852303725,-2.2047182854927025,1.0,-82.8957876532109,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": -25.576691570654994}, ""2024"": {""n"": 3, ""mean_bp"": -121.08636807511034}, ""2025"": {""n"": 8, ""mean_bp"": -109.7466247050763}, ""2026"": {""n"": 3, ""mean_bp"": -130.34973376714302}}"
eth_short_ret5_oi-1_entry60_exit24h,ETHUSDT,short,0.05,-0.01,60,24,18,4.098004790094895,82.09612610885665,0.6111111111111112,568.551155260646,0.030580118776639787,59.0,17.44053195181272,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 141.3652454275395}, ""2024"": {""n"": 3, ""mean_bp"": -520.3825521122693}, ""2025"": {""n"": 8, ""mean_bp"": 106.49229963607368}, ""2026"": {""n"": 3, ""mean_bp"": 72.5041212532562}}"
eth_short_ret5_oi-1_entry60_exit72h,ETHUSDT,short,0.05,-0.01,60,72,18,-38.40733635380604,-39.39764196168526,0.4444444444444444,618.2814496834523,-0.26355073079090363,38.5,-28.208534668020675,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 148.56487214056148}, ""2024"": {""n"": 3, ""mean_bp"": -394.05776080972254}, ""2025"": {""n"": 8, ""mean_bp"": -113.52947007214055}, ""2026"": {""n"": 3, ""mean_bp"": 268.27250002517906}}"
eth_short_ret5_oi-2_entry0_exit4h,ETHUSDT,short,0.05,-0.02,0,4,16,-81.88790007492128,-100.84545253359488,0.3125,204.6784795570355,-1.6003226182282144,2.0,-67.22274596779694,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": -48.945962804406605}, ""2024"": {""n"": 2, ""mean_bp"": -117.18861774644583}, ""2025"": {""n"": 7, ""mean_bp"": -118.72262498966919}, ""2026"": {""n"": 3, ""mean_bp"": -16.328979853512735}}"
eth_short_ret5_oi-2_entry0_exit24h,ETHUSDT,short,0.05,-0.02,0,24,16,-50.025950331770446,47.11314734426054,0.5,571.3675776770206,-0.35021903437474244,34.5,-33.94809732335189,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 103.46113141173159}, ""2024"": {""n"": 2, ""mean_bp"": -734.0778074887448}, ""2025"": {""n"": 7, ""mean_bp"": 7.556752184602284}, ""2026"": {""n"": 3, ""mean_bp"": 66.99953957667348}}"
eth_short_ret5_oi-2_entry0_exit72h,ETHUSDT,short,0.05,-0.02,0,72,16,-27.369531367343555,-165.2930685208097,0.375,691.2737543767419,-0.1583715926956906,44.0,-22.364189299135127,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 120.41287222783204}, ""2024"": {""n"": 2, ""mean_bp"": -431.6601434046612}, ""2025"": {""n"": 7, ""mean_bp"": -184.0583306889695}, ""2026"": {""n"": 3, ""mean_bp"": 410.7215369477612}}"
eth_short_ret5_oi-2_entry30_exit4h,ETHUSDT,short,0.05,-0.02,30,4,16,-53.427526528224014,-84.22052516612919,0.3125,209.39430205282156,-1.0206108954148418,12.0,-39.18236236395006,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 2.819202718425519}, ""2024"": {""n"": 2, ""mean_bp"": 203.13033414375246}, ""2025"": {""n"": 7, ""mean_bp"": -147.82104559278514}, ""2026"": {""n"": 3, ""mean_bp"": -79.21019482109851}}"
eth_short_ret5_oi-2_entry30_exit24h,ETHUSDT,short,0.05,-0.02,30,24,16,-24.274744213796055,86.95365569239512,0.5625,600.150890924652,-0.1617909401177159,41.0,-22.40709031740124,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 153.56364121264411}, ""2024"": {""n"": 2, ""mean_bp"": -759.7503218917927}, ""2025"": {""n"": 7, ""mean_bp"": 58.92021615318598}, ""2026"": {""n"": 3, ""mean_bp"": 34.80288614665684}}"
eth_short_ret5_oi-2_entry30_exit72h,ETHUSDT,short,0.05,-0.02,30,72,16,-10.598916933478549,-13.47201307876288,0.5,701.1466256801232,-0.06046619377621583,53.0,10.701373920131243,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 165.50984553027433}, ""2024"": {""n"": 2, ""mean_bp"": -572.2274634344448}, ""2025"": {""n"": 7, ""mean_bp"": -137.18165409093777}, ""2026"": {""n"": 3, ""mean_bp"": 424.3681508162333}}"
eth_short_ret5_oi-2_entry60_exit4h,ETHUSDT,short,0.05,-0.02,60,4,16,-81.64327548692418,-78.05090320785288,0.3125,154.17086602799935,-2.1182543132915073,3.0,-65.55465473105991,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": -25.576691570654994}, ""2024"": {""n"": 2, ""mean_bp"": 85.40473251693338}, ""2025"": {""n"": 7, ""mean_bp"": -134.71454123240417}, ""2026"": {""n"": 3, ""mean_bp"": -143.93110597173492}}"
eth_short_ret5_oi-2_entry60_exit24h,ETHUSDT,short,0.05,-0.02,60,24,16,-0.7720639828244771,109.20022020831045,0.625,580.5492206143313,-0.005319541946899778,61.5,12.739446736560364,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 141.3652454275395}, ""2024"": {""n"": 2, ""mean_bp"": -597.349071858722}, ""2025"": {""n"": 7, ""mean_bp"": 71.32395555761128}, ""2026"": {""n"": 3, ""mean_bp"": 39.20548312627185}}"
eth_short_ret5_oi-2_entry60_exit72h,ETHUSDT,short,0.05,-0.02,60,72,16,-48.29570764856729,-45.31542138742837,0.375,661.5363957822848,-0.2920214697572689,44.5,-18.90158132433332,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 4, ""mean_bp"": 148.56487214056148}, ""2024"": {""n"": 2, ""mean_bp"": -459.6495271632266}, ""2025"": {""n"": 7, ""mean_bp"": -165.35297248856702}, ""2026"": {""n"": 3, ""mean_bp"": 236.5930169356999}}"
eth_short_ret5_oinone_entry0_exit4h,ETHUSDT,short,0.05,,0,4,129,-22.43897130699732,-25.827632966703305,0.4418604651162791,424.184424949337,-0.6008182004405258,28.000000000000004,-8.993478199826656,False,"{""2021"": {""n"": 55, ""mean_bp"": -38.50788969471577}, ""2022"": {""n"": 33, ""mean_bp"": 68.78092801925068}, ""2023"": {""n"": 8, ""mean_bp"": 44.751497655956385}, ""2024"": {""n"": 12, ""mean_bp"": -112.22554734191766}, ""2025"": {""n"": 14, ""mean_bp"": -160.83009529956482}, ""2026"": {""n"": 7, ""mean_bp"": 27.693133002958596}}"
eth_short_ret5_oinone_entry0_exit24h,ETHUSDT,short,0.05,,0,24,129,-79.88497000097055,-83.03835550481907,0.43410852713178294,808.4824701283251,-1.1222492499324317,3.0,-68.3766305545057,True,"{""2021"": {""n"": 55, ""mean_bp"": -187.1181965769866}, ""2022"": {""n"": 33, ""mean_bp"": 49.5781731601737}, ""2023"": {""n"": 8, ""mean_bp"": 224.22240847145417}, ""2024"": {""n"": 12, ""mean_bp"": -291.9864220939202}, ""2025"": {""n"": 14, ""mean_bp"": -103.03538932661263}, ""2026"": {""n"": 7, ""mean_bp"": 214.6876021787598}}"
eth_short_ret5_oinone_entry0_exit72h,ETHUSDT,short,0.05,,0,72,129,-48.17983814559827,-100.30348351078455,0.4186046511627907,1091.2148450396198,-0.5014757381428588,23.5,-42.82516770890748,False,"{""2021"": {""n"": 55, ""mean_bp"": -142.87887215160444}, ""2022"": {""n"": 33, ""mean_bp"": 171.12066521664002}, ""2023"": {""n"": 8, ""mean_bp"": 201.1952825615228}, ""2024"": {""n"": 12, ""mean_bp"": -429.3410779080111}, ""2025"": {""n"": 14, ""mean_bp"": -154.9516852047098}, ""2026"": {""n"": 7, ""mean_bp"": 244.00159466811897}}"
eth_short_ret5_oinone_entry30_exit4h,ETHUSDT,short,0.05,,30,4,129,-8.828048734920996,-20.19913530010119,0.4496124031007752,344.69703979601536,-0.29088546665525455,65.0,4.398615248310923,False,"{""2021"": {""n"": 55, ""mean_bp"": -18.705958929482325}, ""2022"": {""n"": 33, ""mean_bp"": 74.23271236624356}, ""2023"": {""n"": 8, ""mean_bp"": 32.51005040109582}, ""2024"": {""n"": 12, ""mean_bp"": -60.42000627934849}, ""2025"": {""n"": 14, ""mean_bp"": -155.1882276242114}, ""2026"": {""n"": 7, ""mean_bp"": 11.132115016150975}}"
eth_short_ret5_oinone_entry30_exit24h,ETHUSDT,short,0.05,,30,24,129,-75.22671483354983,-104.22371733348855,0.4263565891472868,780.9148184343138,-1.0941157949900462,3.0,-66.87174669593396,True,"{""2021"": {""n"": 55, ""mean_bp"": -174.90946883481774}, ""2022"": {""n"": 33, ""mean_bp"": 55.68365650471966}, ""2023"": {""n"": 8, ""mean_bp"": 186.14259087548393}, ""2024"": {""n"": 12, ""mean_bp"": -290.2612548865064}, ""2025"": {""n"": 14, ""mean_bp"": -76.74182201307012}, ""2026"": {""n"": 7, ""mean_bp"": 163.79910679264069}}"
eth_short_ret5_oinone_entry30_exit72h,ETHUSDT,short,0.05,,30,72,129,-35.901986306944,-86.2286737940614,0.43410852713178294,1093.2089112834826,-0.3730011483897276,25.0,-35.25633681724915,False,"{""2021"": {""n"": 55, ""mean_bp"": -127.39602044570606}, ""2022"": {""n"": 33, ""mean_bp"": 180.83669856460838}, ""2023"": {""n"": 8, ""mean_bp"": 187.53964300592133}, ""2024"": {""n"": 12, ""mean_bp"": -441.14155066887673}, ""2025"": {""n"": 14, ""mean_bp"": -110.27618701902706}, ""2026"": {""n"": 7, ""mean_bp"": 249.29456007592972}}"
eth_short_ret5_oinone_entry60_exit4h,ETHUSDT,short,0.05,,60,4,129,18.87913580422888,-27.137521700371522,0.46511627906976744,331.1917789123772,0.6474368550585144,99.0,30.760722829781184,True,"{""2021"": {""n"": 55, ""mean_bp"": 36.37858332050044}, ""2022"": {""n"": 33, ""mean_bp"": 93.86266455348225}, ""2023"": {""n"": 8, ""mean_bp"": -3.5796254030232166}, ""2024"": {""n"": 12, ""mean_bp"": -115.37064357353835}, ""2025"": {""n"": 14, ""mean_bp"": -76.64421123526242}, ""2026"": {""n"": 7, ""mean_bp"": -25.253972963799015}}"
eth_short_ret5_oinone_entry60_exit24h,ETHUSDT,short,0.05,,60,24,129,-46.23188033625859,-83.90757449746421,0.4806201550387597,765.4794151618717,-0.6859664829212924,21.5,-31.540635472877504,False,"{""2021"": {""n"": 55, ""mean_bp"": -139.67648635482587}, ""2022"": {""n"": 33, ""mean_bp"": 79.82371073025317}, ""2023"": {""n"": 8, ""mean_bp"": 164.84810790177465}, ""2024"": {""n"": 12, ""mean_bp"": -269.65708835889785}, ""2025"": {""n"": 14, ""mean_bp"": 1.3564883039792608}, ""2026"": {""n"": 7, ""mean_bp"": 140.31729898236827}}"
eth_short_ret5_oinone_entry60_exit72h,ETHUSDT,short,0.05,,60,72,129,-9.917573074586182,-44.68072866730609,0.46511627906976744,1074.925955513255,-0.1047904522436793,49.5,-8.67864227560702,False,"{""2021"": {""n"": 55, ""mean_bp"": -64.19317720827574}, ""2022"": {""n"": 33, ""mean_bp"": 176.13110776575826}, ""2023"": {""n"": 8, ""mean_bp"": 152.70699776180618}, ""2024"": {""n"": 12, ""mean_bp"": -460.58136417517534}, ""2025"": {""n"": 14, ""mean_bp"": -44.20641277796397}, ""2026"": {""n"": 7, ""mean_bp"": 194.7344900660967}}"
